n_times,noise,trajectories,seed,criterion,interpretation,candidate,weight
10,0.005,4,0,gic_pred,predictive_support,ude_sir_h2,0.9999999999999185
10,0.005,4,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.9537913139459392e-35
10,0.005,4,0,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,0,gic_evid,equal_prior_posterior_approximation,tv_sir,2.5909071776143436e-31
10,0.005,4,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,1,gic_pred,predictive_support,neural_ode_h2,6.571367405841144e-20
10,0.005,4,1,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,1,gic_pred,predictive_support,tv_sir,1.3280158146389302e-35
10,0.005,4,1,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.810205486415302e-47
10,0.005,4,1,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,1,gic_evid,equal_prior_posterior_approximation,tv_sir,5.106203331433455e-31
10,0.005,4,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,2,gic_pred,predictive_support,neural_ode_h2,5.3787894849116415e-17
10,0.005,4,2,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,2,gic_pred,predictive_support,tv_sir,7.548578723228946e-42
10,0.005,4,2,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.132870353650131e-47
10,0.005,4,2,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,2,gic_evid,equal_prior_posterior_approximation,tv_sir,4.900068631277605e-37
10,0.005,4,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,3,gic_pred,predictive_support,neural_ode_h2,4.416168460139074e-12
10,0.005,4,3,gic_pred,predictive_support,sir,9.85967654371623e-305
10,0.005,4,3,gic_pred,predictive_support,tv_sir,2.1444078751450413e-39
10,0.005,4,3,gic_pred,predictive_support,ude_sir_h2,0.9999999999955838
10,0.005,4,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.796273040880905e-34
10,0.005,4,3,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,3,gic_evid,equal_prior_posterior_approximation,tv_sir,1.700001341690388e-34
10,0.005,4,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,4,gic_pred,predictive_support,neural_ode_h2,3.269335466396622e-17
10,0.005,4,4,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,4,gic_pred,predictive_support,tv_sir,1.8160359632036153e-42
10,0.005,4,4,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.648954962854569e-46
10,0.005,4,4,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,4,gic_evid,equal_prior_posterior_approximation,tv_sir,2.332851212177686e-37
10,0.005,4,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,5,gic_pred,predictive_support,neural_ode_h2,3.8974428820573027e-25
10,0.005,4,5,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,5,gic_pred,predictive_support,tv_sir,2.0031056493499362e-29
10,0.005,4,5,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.664055052086399e-56
10,0.005,4,5,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,5,gic_evid,equal_prior_posterior_approximation,tv_sir,9.969439617134225e-25
10,0.005,4,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,6,gic_pred,predictive_support,neural_ode_h2,2.466960455310382e-15
10,0.005,4,6,gic_pred,predictive_support,sir,9.859676543759746e-305
10,0.005,4,6,gic_pred,predictive_support,tv_sir,1.99423190160474e-44
10,0.005,4,6,gic_pred,predictive_support,ude_sir_h2,0.9999999999999976
10,0.005,4,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.291800347625411e-46
10,0.005,4,6,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,6,gic_evid,equal_prior_posterior_approximation,tv_sir,9.810606464361758e-40
10,0.005,4,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,7,gic_pred,predictive_support,neural_ode_h2,7.423702643670915e-23
10,0.005,4,7,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,7,gic_pred,predictive_support,tv_sir,9.982536148124399e-36
10,0.005,4,7,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.170049373177721e-49
10,0.005,4,7,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,7,gic_evid,equal_prior_posterior_approximation,tv_sir,1.2146854120206562e-30
10,0.005,4,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,8,gic_pred,predictive_support,neural_ode_h2,5.190522835052947e-21
10,0.005,4,8,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,8,gic_pred,predictive_support,tv_sir,7.601449461660471e-51
10,0.005,4,8,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.313342441728088e-51
10,0.005,4,8,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,8,gic_evid,equal_prior_posterior_approximation,tv_sir,7.07022736140613e-46
10,0.005,4,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,9,gic_pred,predictive_support,neural_ode_h2,4.5002991933630105e-21
10,0.005,4,9,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,9,gic_pred,predictive_support,tv_sir,2.733321679245374e-35
10,0.005,4,9,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.131062929135986e-41
10,0.005,4,9,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,9,gic_evid,equal_prior_posterior_approximation,tv_sir,3.541346477958645e-30
10,0.005,4,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,10,gic_pred,predictive_support,neural_ode_h2,4.9604288751414443e-23
10,0.005,4,10,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,10,gic_pred,predictive_support,tv_sir,4.212161842370976e-28
10,0.005,4,10,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2223623369866184e-52
10,0.005,4,10,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,10,gic_evid,equal_prior_posterior_approximation,tv_sir,1.728522957082495e-23
10,0.005,4,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,11,gic_pred,predictive_support,neural_ode_h2,1.3119510519789861e-18
10,0.005,4,11,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,11,gic_pred,predictive_support,tv_sir,6.344544090827329e-38
10,0.005,4,11,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,11,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.161717048564162e-47
10,0.005,4,11,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,11,gic_evid,equal_prior_posterior_approximation,tv_sir,3.907753330588252e-33
10,0.005,4,11,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,12,gic_pred,predictive_support,neural_ode_h2,1.7405925687117049e-19
10,0.005,4,12,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,12,gic_pred,predictive_support,tv_sir,8.106832258468519e-29
10,0.005,4,12,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,12,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.757345486976948e-48
10,0.005,4,12,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,12,gic_evid,equal_prior_posterior_approximation,tv_sir,4.70903243799809e-24
10,0.005,4,12,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,13,gic_pred,predictive_support,neural_ode_h2,7.455121332546412e-06
10,0.005,4,13,gic_pred,predictive_support,sir,9.859603038674837e-305
10,0.005,4,13,gic_pred,predictive_support,tv_sir,2.564123269820007e-34
10,0.005,4,13,gic_pred,predictive_support,ude_sir_h2,0.9999925448786674
10,0.005,4,13,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.2056746197409895e-28
10,0.005,4,13,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,13,gic_evid,equal_prior_posterior_approximation,tv_sir,1.5539790262201333e-29
10,0.005,4,13,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,14,gic_pred,predictive_support,neural_ode_h2,1.743244414455229e-23
10,0.005,4,14,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,14,gic_pred,predictive_support,tv_sir,6.935231072908024e-31
10,0.005,4,14,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,14,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.705863820600511e-51
10,0.005,4,14,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,14,gic_evid,equal_prior_posterior_approximation,tv_sir,2.3809932164132608e-26
10,0.005,4,14,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,15,gic_pred,predictive_support,neural_ode_h2,3.00345965606765e-11
10,0.005,4,15,gic_pred,predictive_support,sir,9.85967654346364e-305
10,0.005,4,15,gic_pred,predictive_support,tv_sir,4.133564203756802e-26
10,0.005,4,15,gic_pred,predictive_support,ude_sir_h2,0.9999999999699654
10,0.005,4,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.3941720049744005e-42
10,0.005,4,15,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,15,gic_evid,equal_prior_posterior_approximation,tv_sir,7.356308887817687e-22
10,0.005,4,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,16,gic_pred,predictive_support,neural_ode_h2,1.5653455870532565e-12
10,0.005,4,16,gic_pred,predictive_support,sir,9.859676543744336e-305
10,0.005,4,16,gic_pred,predictive_support,tv_sir,3.220450026105368e-27
10,0.005,4,16,gic_pred,predictive_support,ude_sir_h2,0.9999999999984346
10,0.005,4,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.668515466435475e-36
10,0.005,4,16,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,16,gic_evid,equal_prior_posterior_approximation,tv_sir,1.0226887019829193e-22
10,0.005,4,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,17,gic_pred,predictive_support,neural_ode_h2,8.034999772100839e-16
10,0.005,4,17,gic_pred,predictive_support,sir,9.859676543759763e-305
10,0.005,4,17,gic_pred,predictive_support,tv_sir,1.7057666121867637e-34
10,0.005,4,17,gic_pred,predictive_support,ude_sir_h2,0.9999999999999991
10,0.005,4,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.0667603290965907e-42
10,0.005,4,17,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,17,gic_evid,equal_prior_posterior_approximation,tv_sir,9.714371146858098e-30
10,0.005,4,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,18,gic_pred,predictive_support,neural_ode_h2,1.0944511446398387e-14
10,0.005,4,18,gic_pred,predictive_support,sir,9.859676543759664e-305
10,0.005,4,18,gic_pred,predictive_support,tv_sir,3.647386714728715e-32
10,0.005,4,18,gic_pred,predictive_support,ude_sir_h2,0.9999999999999891
10,0.005,4,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.6222590397692427e-38
10,0.005,4,18,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,18,gic_evid,equal_prior_posterior_approximation,tv_sir,2.0754950343872217e-27
10,0.005,4,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.005,4,19,gic_pred,predictive_support,neural_ode_h2,2.528403858364999e-20
10,0.005,4,19,gic_pred,predictive_support,sir,9.85967654375977e-305
10,0.005,4,19,gic_pred,predictive_support,tv_sir,1.6051280680424786e-39
10,0.005,4,19,gic_pred,predictive_support,ude_sir_h2,1.0
10,0.005,4,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.35911866200387e-50
10,0.005,4,19,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
10,0.005,4,19,gic_evid,equal_prior_posterior_approximation,tv_sir,2.2694602403434784e-34
10,0.005,4,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
10,0.015,1,0,gic_pred,predictive_support,neural_ode_h2,0.14729916147638897
10,0.015,1,0,gic_pred,predictive_support,sir,2.9027142261235943e-12
10,0.015,1,0,gic_pred,predictive_support,tv_sir,0.39109881594180423
10,0.015,1,0,gic_pred,predictive_support,ude_sir_h2,0.461602022578904
10,0.015,1,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.307276545810444e-07
10,0.015,1,0,gic_evid,equal_prior_posterior_approximation,sir,3.996718835892219e-11
10,0.015,1,0,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7698453400090491
10,0.015,1,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.23015452922332913
10,0.015,1,1,gic_pred,predictive_support,neural_ode_h2,0.12096970493464332
10,0.015,1,1,gic_pred,predictive_support,sir,9.512673092571414e-07
10,0.015,1,1,gic_pred,predictive_support,tv_sir,0.39620280521849277
10,0.015,1,1,gic_pred,predictive_support,ude_sir_h2,0.48282653857955476
10,0.015,1,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.1451611536522603e-07
10,0.015,1,1,gic_evid,equal_prior_posterior_approximation,sir,1.0905151027006283e-05
10,0.015,1,1,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6107090883622425
10,0.015,1,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.389279791970615
10,0.015,1,2,gic_pred,predictive_support,neural_ode_h2,0.1454869800676609
10,0.015,1,2,gic_pred,predictive_support,sir,4.888363657325215e-08
10,0.015,1,2,gic_pred,predictive_support,tv_sir,0.43309641829188616
10,0.015,1,2,gic_pred,predictive_support,ude_sir_h2,0.4214165527568164
10,0.015,1,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1935830285511874e-07
10,0.015,1,2,gic_evid,equal_prior_posterior_approximation,sir,5.376567270031088e-07
10,0.015,1,2,gic_evid,equal_prior_posterior_approximation,tv_sir,0.727842839921559
10,0.015,1,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.2721565030634111
10,0.015,1,3,gic_pred,predictive_support,neural_ode_h2,0.45865732549497346
10,0.015,1,3,gic_pred,predictive_support,sir,5.452051337446488e-07
10,0.015,1,3,gic_pred,predictive_support,tv_sir,0.4264283807118855
10,0.015,1,3,gic_pred,predictive_support,ude_sir_h2,0.11491374858800724
10,0.015,1,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.540046027414296e-06
10,0.015,1,3,gic_evid,equal_prior_posterior_approximation,sir,1.5118073780433313e-05
10,0.015,1,3,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8062482840622865
10,0.015,1,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1937330578179054
10,0.015,1,4,gic_pred,predictive_support,neural_ode_h2,0.031115015956596683
10,0.015,1,4,gic_pred,predictive_support,sir,1.2266773532159315e-09
10,0.015,1,4,gic_pred,predictive_support,tv_sir,0.5597454878963054
10,0.015,1,4,gic_pred,predictive_support,ude_sir_h2,0.40913949492042045
10,0.015,1,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.576742313049023e-09
10,0.015,1,4,gic_evid,equal_prior_posterior_approximation,sir,1.128672353096983e-08
10,0.015,1,4,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7923550300887956
10,0.015,1,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.20764495004773856
10,0.015,1,5,gic_pred,predictive_support,neural_ode_h2,0.5245938803645548
10,0.015,1,5,gic_pred,predictive_support,sir,3.5748228166554656e-09
10,0.015,1,5,gic_pred,predictive_support,tv_sir,0.22241814075578675
10,0.015,1,5,gic_pred,predictive_support,ude_sir_h2,0.25298797530483563
10,0.015,1,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.9678613753415127e-06
10,0.015,1,5,gic_evid,equal_prior_posterior_approximation,sir,9.382564788794832e-08
10,0.015,1,5,gic_evid,equal_prior_posterior_approximation,tv_sir,0.667217018491976
10,0.015,1,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3327809198210006
10,0.015,1,6,gic_pred,predictive_support,neural_ode_h2,0.038589473514221255
10,0.015,1,6,gic_pred,predictive_support,sir,6.435882864225783e-08
10,0.015,1,6,gic_pred,predictive_support,tv_sir,0.5453420197763176
10,0.015,1,6,gic_pred,predictive_support,ude_sir_h2,0.4160684423506326
10,0.015,1,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.8717257679227777e-08
10,0.015,1,6,gic_evid,equal_prior_posterior_approximation,sir,5.401144219753915e-07
10,0.015,1,6,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7298142260961484
10,0.015,1,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.2701852150721718
10,0.015,1,7,gic_pred,predictive_support,neural_ode_h2,0.2627312823717632
10,0.015,1,7,gic_pred,predictive_support,sir,1.2633722353694082e-07
10,0.015,1,7,gic_pred,predictive_support,tv_sir,0.26176447994189855
10,0.015,1,7,gic_pred,predictive_support,ude_sir_h2,0.4755041113491147
10,0.015,1,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.638831459611869e-07
10,0.015,1,7,gic_evid,equal_prior_posterior_approximation,sir,1.973070567549708e-06
10,0.015,1,7,gic_evid,equal_prior_posterior_approximation,tv_sir,0.5805139814217983
10,0.015,1,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.41948348162448823
10,0.015,1,8,gic_pred,predictive_support,neural_ode_h2,0.44116847581955276
10,0.015,1,8,gic_pred,predictive_support,sir,8.160119047821692e-07
10,0.015,1,8,gic_pred,predictive_support,tv_sir,0.1935421156848032
10,0.015,1,8,gic_pred,predictive_support,ude_sir_h2,0.3652885924837391
10,0.015,1,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2779975048584388e-06
10,0.015,1,8,gic_evid,equal_prior_posterior_approximation,sir,1.6480190394230053e-05
10,0.015,1,8,gic_evid,equal_prior_posterior_approximation,tv_sir,0.5198779646462461
10,0.015,1,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.48010427716585474
10,0.015,1,9,gic_pred,predictive_support,neural_ode_h2,0.04606914981234363
10,0.015,1,9,gic_pred,predictive_support,sir,4.3856619819352403e-17
10,0.015,1,9,gic_pred,predictive_support,tv_sir,0.5550716094658772
10,0.015,1,9,gic_pred,predictive_support,ude_sir_h2,0.39885924072177914
10,0.015,1,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2379862672505294e-08
10,0.015,1,9,gic_evid,equal_prior_posterior_approximation,sir,5.354012433500629e-16
10,0.015,1,9,gic_evid,equal_prior_posterior_approximation,tv_sir,0.90023986901921
10,0.015,1,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.09976011860092673
10,0.015,1,10,gic_pred,predictive_support,neural_ode_h2,0.3920704608277686
10,0.015,1,10,gic_pred,predictive_support,sir,2.444604800180906e-10
10,0.015,1,10,gic_pred,predictive_support,tv_sir,0.22357019220677865
10,0.015,1,10,gic_pred,predictive_support,ude_sir_h2,0.3843593467209922
10,0.015,1,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.576021709023626e-07
10,0.015,1,10,gic_evid,equal_prior_posterior_approximation,sir,4.9725796809734076e-09
10,0.015,1,10,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6641013080015454
10,0.015,1,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3358984294237039
