n_times,noise,trajectories,seed,criterion,truth,selected,correct,selection_gap,support_entropy
10,0.045,2,4,aic,ude_sir_h2,sir,0,0.9344672408434462,0.6674795295117218
10,0.045,2,4,aicc,ude_sir_h2,sir,0,2.8952515545689366,0.48675501450969305
10,0.045,2,4,bic,ude_sir_h2,sir,0,2.925931787951427,0.483350028250944
10,0.045,2,4,gic_pred,ude_sir_h2,sir,0,0.027675915165993104,1.0858739380738065
10,0.045,2,4,gic_evid,ude_sir_h2,sir,0,1.077874511603511,0.9892428478339106
10,0.045,2,4,gic_eff_logn,ude_sir_h2,sir,0,1.501898631755303,1.0302557745117022
10,0.045,2,5,aic,ude_sir_h2,tv_sir,0,16.75228944978535,0.0026426557123918728
10,0.045,2,5,aicc,ude_sir_h2,tv_sir,0,18.12419491936604,0.0011668694762604662
10,0.045,2,5,bic,ude_sir_h2,tv_sir,0,18.09351468598355,0.0012738979914828133
10,0.045,2,5,gic_pred,ude_sir_h2,tv_sir,0,3.820023511658782,0.40424864273805194
10,0.045,2,5,gic_evid,ude_sir_h2,tv_sir,0,12.596758722577547,0.014256028101417675
10,0.045,2,5,gic_eff_logn,ude_sir_h2,tv_sir,0,4.351612144148909,0.3474983502475857
10,0.045,2,6,aic,ude_sir_h2,tv_sir,0,1.0841380070726387,0.6587321515939096
10,0.045,2,6,aicc,ude_sir_h2,sir,0,0.8766463066528587,0.6696959799874176
10,0.045,2,6,bic,ude_sir_h2,sir,0,0.9073265400353421,0.6680947543032502
10,0.045,2,6,gic_pred,ude_sir_h2,tv_sir,0,2.0697660414704586,0.9599837115156982
10,0.045,2,6,gic_evid,ude_sir_h2,sir,0,0.6033657432211186,0.997746086029448
10,0.045,2,6,gic_eff_logn,ude_sir_h2,tv_sir,0,0.5690123161472229,1.0365625766226558
10,0.045,2,7,aic,ude_sir_h2,tv_sir,0,9.446015552915007,0.05226142659281672
10,0.045,2,7,aicc,ude_sir_h2,tv_sir,0,7.485231239189517,0.11003383864497943
10,0.045,2,7,bic,ude_sir_h2,tv_sir,0,7.454551005807026,0.11141209807961641
10,0.045,2,7,gic_pred,ude_sir_h2,tv_sir,0,3.826515005284456,0.5172410065299573
10,0.045,2,7,gic_evid,ude_sir_h2,tv_sir,0,8.064939588685519,0.13535980667538222
10,0.045,2,7,gic_eff_logn,ude_sir_h2,tv_sir,0,4.162619104278271,0.5027249834940946
10,0.045,2,8,aic,ude_sir_h2,tv_sir,0,14.112292642318863,0.00739911123096491
10,0.045,2,8,aicc,ude_sir_h2,tv_sir,0,12.151508328593373,0.016224819319891025
10,0.045,2,8,bic,ude_sir_h2,tv_sir,0,12.120828095210882,0.016454286138328746
10,0.045,2,8,gic_pred,ude_sir_h2,tv_sir,0,3.6269710710823517,0.5000764895125837
10,0.045,2,8,gic_evid,ude_sir_h2,tv_sir,0,12.17935785735851,0.031194691312520218
10,0.045,2,8,gic_eff_logn,ude_sir_h2,tv_sir,0,3.822250271904906,0.4723410222670254
10,0.045,2,9,aic,ude_sir_h2,tv_sir,0,6.234906727384342,0.191603191770383
10,0.045,2,9,aicc,ude_sir_h2,tv_sir,0,4.274122413658851,0.3371017230888334
10,0.045,2,9,bic,ude_sir_h2,tv_sir,0,4.243442180276361,0.34042876361475816
10,0.045,2,9,gic_pred,ude_sir_h2,neural_ode_h2,0,7.403935021510314,0.14423066919183244
10,0.045,2,9,gic_evid,ude_sir_h2,tv_sir,0,4.212076809876031,0.45219932427153575
10,0.045,2,9,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,7.2495059236126735,0.15486773032237344
10,0.045,2,10,aic,ude_sir_h2,tv_sir,0,13.435178635795474,0.014547397778702844
10,0.045,2,10,aicc,ude_sir_h2,tv_sir,0,11.474394322069983,0.02165470260967115
10,0.045,2,10,bic,ude_sir_h2,tv_sir,0,11.443714088687493,0.022164079912210248
10,0.045,2,10,gic_pred,ude_sir_h2,tv_sir,0,1.820465029458326,0.6621568769853574
10,0.045,2,10,gic_evid,ude_sir_h2,tv_sir,0,10.260498680231166,0.05194093366044364
10,0.045,2,10,gic_eff_logn,ude_sir_h2,tv_sir,0,2.347764264917039,0.6097269713507361
10,0.045,2,11,aic,ude_sir_h2,tv_sir,0,0.4845945121926576,0.6897917411408052
10,0.045,2,11,aicc,ude_sir_h2,sir,0,1.4761898015328327,0.6294211805221104
10,0.045,2,11,bic,ude_sir_h2,sir,0,1.5068700349153232,0.6270291790872671
10,0.045,2,11,gic_pred,ude_sir_h2,ude_sir_h2,1,0.0917601371525052,1.0474859531219751
10,0.045,2,11,gic_evid,ude_sir_h2,sir,0,0.8631923127404093,1.046659373472862
10,0.045,2,11,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.16659500346748501,1.1003857177084402
10,0.045,2,12,aic,ude_sir_h2,tv_sir,0,2.7616325642821806,0.5020280582827871
10,0.045,2,12,aicc,ude_sir_h2,tv_sir,0,0.8008482505566832,0.673499408380902
10,0.045,2,12,bic,ude_sir_h2,tv_sir,0,0.7701680171741998,0.6749613292844561
10,0.045,2,12,gic_pred,ude_sir_h2,tv_sir,0,3.805498156867799,0.6787912794731688
10,0.045,2,12,gic_evid,ude_sir_h2,tv_sir,0,0.9187538145761494,0.9884333688049584
10,0.045,2,12,gic_eff_logn,ude_sir_h2,tv_sir,0,2.333738939654829,0.8415440467618972
10,0.045,2,13,aic,ude_sir_h2,tv_sir,0,11.19161550015771,0.026110250856379837
10,0.045,2,13,aicc,ude_sir_h2,tv_sir,0,9.23083118643222,0.05508535840309787
10,0.045,2,13,bic,ude_sir_h2,tv_sir,0,9.200150953049729,0.05584610643603787
10,0.045,2,13,gic_pred,ude_sir_h2,tv_sir,0,3.9021166052580583,0.5173957939532012
10,0.045,2,13,gic_evid,ude_sir_h2,tv_sir,0,9.873008532199435,0.07431066369607688
10,0.045,2,13,gic_eff_logn,ude_sir_h2,tv_sir,0,4.19845332133545,0.4944676068816749
10,0.045,2,14,aic,ude_sir_h2,tv_sir,0,9.187697119113281,0.05749631695906149
10,0.045,2,14,aicc,ude_sir_h2,tv_sir,0,7.226912805387791,0.12145773335370331
10,0.045,2,14,bic,ude_sir_h2,tv_sir,0,7.1962325720053,0.12294041578225036
10,0.045,2,14,gic_pred,ude_sir_h2,tv_sir,0,4.322065141195381,0.3744541314362691
10,0.045,2,14,gic_evid,ude_sir_h2,tv_sir,0,8.078526417712851,0.12478644020909009
10,0.045,2,14,gic_eff_logn,ude_sir_h2,tv_sir,0,4.665744777756942,0.36038002241886324
10,0.045,2,15,aic,ude_sir_h2,tv_sir,0,15.441357671596926,0.005247094816001338
10,0.045,2,15,aicc,ude_sir_h2,tv_sir,0,13.480573357871428,0.009141295870524313
10,0.045,2,15,bic,ude_sir_h2,tv_sir,0,13.449893124488945,0.009321242817784061
10,0.045,2,15,gic_pred,ude_sir_h2,tv_sir,0,4.2773218357876175,0.34173236979458116
10,0.045,2,15,gic_evid,ude_sir_h2,tv_sir,0,9.80842787679282,0.06117739308104199
10,0.045,2,15,gic_eff_logn,ude_sir_h2,tv_sir,0,4.5403467598736995,0.317989780794809
10,0.045,2,16,aic,ude_sir_h2,tv_sir,0,14.544248157434275,0.007875571716258477
10,0.045,2,16,aicc,ude_sir_h2,tv_sir,0,12.583463843708778,0.013477769096105202
10,0.045,2,16,bic,ude_sir_h2,tv_sir,0,12.552783610326294,0.013746405669293364
10,0.045,2,16,gic_pred,ude_sir_h2,tv_sir,0,3.5648704805850002,0.4317685622282464
10,0.045,2,16,gic_evid,ude_sir_h2,tv_sir,0,11.53346877564013,0.03225677897096686
10,0.045,2,16,gic_eff_logn,ude_sir_h2,tv_sir,0,3.956086408925927,0.3911944466563938
10,0.045,2,17,aic,ude_sir_h2,tv_sir,0,8.131974499108061,0.08765265665696026
10,0.045,2,17,aicc,ude_sir_h2,tv_sir,0,6.171190185382571,0.17954629710588915
10,0.045,2,17,bic,ude_sir_h2,tv_sir,0,6.14050995200008,0.18161952835827436
10,0.045,2,17,gic_pred,ude_sir_h2,tv_sir,0,3.282094287348862,0.4959790647257072
10,0.045,2,17,gic_evid,ude_sir_h2,tv_sir,0,6.818262534892099,0.24267296943460015
10,0.045,2,17,gic_eff_logn,ude_sir_h2,tv_sir,0,3.5474598812192326,0.498176799955604
10,0.045,2,18,aic,ude_sir_h2,tv_sir,0,18.887411016789514,0.0009771466053601148
10,0.045,2,18,aicc,ude_sir_h2,tv_sir,0,26.370848241947535,2.6637481597379353e-05
10,0.045,2,18,bic,ude_sir_h2,tv_sir,0,25.857536931667454,6.217367329552902e-05
10,0.045,2,18,gic_pred,ude_sir_h2,tv_sir,0,3.467560841375793,0.571020355206938
10,0.045,2,18,gic_evid,ude_sir_h2,tv_sir,0,19.041853962911986,0.0007941995296671196
10,0.045,2,18,gic_eff_logn,ude_sir_h2,tv_sir,0,3.8055488673173983,0.5087720772492897
10,0.045,2,19,aic,ude_sir_h2,tv_sir,0,1.5490365927838354,0.6246814220778418
10,0.045,2,19,aicc,ude_sir_h2,sir,0,0.4117477209416549,0.6878771125951908
10,0.045,2,19,bic,ude_sir_h2,sir,0,0.4424279543241454,0.6871026320588848
10,0.045,2,19,gic_pred,ude_sir_h2,tv_sir,0,2.1984131147471686,0.928879778063004
10,0.045,2,19,gic_evid,ude_sir_h2,sir,0,0.5553880298171308,1.0631798384888287
10,0.045,2,19,gic_eff_logn,ude_sir_h2,tv_sir,0,1.0490249824340339,1.0351544623455995
10,0.045,4,0,aic,ude_sir_h2,tv_sir,0,13.578528875456954,0.014954090573415142
10,0.045,4,0,aicc,ude_sir_h2,tv_sir,0,12.759996056924138,0.012638455870068326
10,0.045,4,0,bic,ude_sir_h2,tv_sir,0,10.200769967229078,0.03700014501062322
10,0.045,4,0,gic_pred,ude_sir_h2,tv_sir,0,1.499374458562528,0.631824550341289
10,0.045,4,0,gic_evid,ude_sir_h2,tv_sir,0,8.89567877200301,0.08882606669040607
10,0.045,4,0,gic_eff_logn,ude_sir_h2,tv_sir,0,2.4556091588560633,0.551190258720029
10,0.045,4,1,aic,ude_sir_h2,tv_sir,0,14.06362918614903,0.010786972057886333
10,0.045,4,1,aicc,ude_sir_h2,tv_sir,0,13.245096367616213,0.0102121449686923
10,0.045,4,1,bic,ude_sir_h2,tv_sir,0,10.685870277921154,0.030214453036200444
10,0.045,4,1,gic_pred,ude_sir_h2,tv_sir,0,2.580505916688992,0.5257364695984075
10,0.045,4,1,gic_evid,ude_sir_h2,tv_sir,0,8.622785139288695,0.09649562924788241
10,0.045,4,1,gic_eff_logn,ude_sir_h2,tv_sir,0,3.460526334072256,0.4394786672586942
10,0.045,4,2,aic,ude_sir_h2,tv_sir,0,10.878637647536607,0.028089787780019436
10,0.045,4,2,aicc,ude_sir_h2,tv_sir,0,19.1643519332509,0.001027466792774192
10,0.045,4,2,bic,ude_sir_h2,tv_sir,0,18.57434880140164,0.0010978405039694446
10,0.045,4,2,gic_pred,ude_sir_h2,ude_sir_h2,1,2.2687164550430055,0.5850624902713156
10,0.045,4,2,gic_evid,ude_sir_h2,tv_sir,0,6.799554158174473,0.14331687747287197
10,0.045,4,2,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.5487083861491158,0.6426451057928856
10,0.045,4,3,aic,ude_sir_h2,tv_sir,0,11.814236511489298,0.024844005860374795
10,0.045,4,3,aicc,ude_sir_h2,tv_sir,0,13.949661550392605,0.007928046332862239
10,0.045,4,3,bic,ude_sir_h2,tv_sir,0,11.390435460697546,0.02253392419524845
10,0.045,4,3,gic_pred,ude_sir_h2,ude_sir_h2,1,0.23245940250924946,0.9590110463646517
10,0.045,4,3,gic_evid,ude_sir_h2,tv_sir,0,7.7251094487482135,0.118371842041262
10,0.045,4,3,gic_eff_logn,ude_sir_h2,tv_sir,0,1.4169881667330486,0.7556491164369029
10,0.045,4,4,aic,ude_sir_h2,tv_sir,0,14.225449756292448,0.006608044562363505
10,0.045,4,4,aicc,ude_sir_h2,tv_sir,0,22.51116404200674,0.00016422737563505285
10,0.045,4,4,bic,ude_sir_h2,tv_sir,0,26.04760593508999,4.9805657069587015e-05
10,0.045,4,4,gic_pred,ude_sir_h2,tv_sir,0,0.9506140559005587,0.6656901141682692
10,0.045,4,4,gic_evid,ude_sir_h2,tv_sir,0,11.309618440595372,0.023236193609724252
10,0.045,4,4,gic_eff_logn,ude_sir_h2,tv_sir,0,1.5629715991330784,0.6222736133825653
10,0.045,4,5,aic,ude_sir_h2,tv_sir,0,15.336961418398545,0.004092992443366842
10,0.045,4,5,aicc,ude_sir_h2,tv_sir,0,23.622675704112837,0.00015901375828638383
10,0.045,4,5,bic,ude_sir_h2,tv_sir,0,21.921976938662667,0.0002261714816880562
10,0.045,4,5,gic_pred,ude_sir_h2,tv_sir,0,2.019977027094228,0.5802679515074128
10,0.045,4,5,gic_evid,ude_sir_h2,tv_sir,0,12.100573197579237,0.0167334660247349
10,0.045,4,5,gic_eff_logn,ude_sir_h2,tv_sir,0,2.5967425412768534,0.5198755840169877
10,0.045,4,6,aic,ude_sir_h2,tv_sir,0,5.262825114026299,0.24946463938889088
10,0.045,4,6,aicc,ude_sir_h2,tv_sir,0,13.54853939974059,0.010274363988894893
10,0.045,4,6,bic,ude_sir_h2,tv_sir,0,15.159721072066063,0.006238904590953975
10,0.045,4,6,gic_pred,ude_sir_h2,ude_sir_h2,1,7.860455457903939,0.17691485433294082
10,0.045,4,6,gic_evid,ude_sir_h2,tv_sir,0,1.2708949962357678,0.6469994764635589
10,0.045,4,6,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,7.120118743359157,0.15440692379255477
10,0.045,4,7,aic,ude_sir_h2,tv_sir,0,12.771179555393076,0.012742280163443932
10,0.045,4,7,aicc,ude_sir_h2,tv_sir,0,20.21023407236433,0.0007623650129544768
10,0.045,4,7,bic,ude_sir_h2,tv_sir,0,17.65100798266927,0.0015042426410651736
10,0.045,4,7,gic_pred,ude_sir_h2,tv_sir,0,0.8044180006296955,0.6755705335018063
10,0.045,4,7,gic_evid,ude_sir_h2,tv_sir,0,11.005003009845879,0.027366018621507088
10,0.045,4,7,gic_eff_logn,ude_sir_h2,tv_sir,0,2.5213653183670175,0.5309872789813157
10,0.045,4,8,aic,ude_sir_h2,tv_sir,0,4.135991280865497,0.42006573345152415
10,0.045,4,8,aicc,ude_sir_h2,tv_sir,0,7.961964094306566,0.10550094781434438
10,0.045,4,8,bic,ude_sir_h2,tv_sir,0,5.402738004611507,0.23768711107720428
10,0.045,4,8,gic_pred,ude_sir_h2,ude_sir_h2,1,5.705880470527703,0.26413451867547166
10,0.045,4,8,gic_evid,ude_sir_h2,ude_sir_h2,1,3.7021317062849732,0.43988487104525587
10,0.045,4,8,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,8.61531577647915,0.14278400720725218
10,0.045,4,9,aic,ude_sir_h2,tv_sir,0,15.43030564101636,0.004313136374784413
10,0.045,4,9,aicc,ude_sir_h2,tv_sir,0,19.5206646660467,0.0007118335005743739
10,0.045,4,9,bic,ude_sir_h2,tv_sir,0,16.96143857635164,0.001983862247937175
10,0.045,4,9,gic_pred,ude_sir_h2,tv_sir,0,3.8059863779323138,0.38627200972707487
10,0.045,4,9,gic_evid,ude_sir_h2,tv_sir,0,14.366344548790977,0.008079763387486078
10,0.045,4,9,gic_eff_logn,ude_sir_h2,tv_sir,0,5.812105570988109,0.20503297074226934
10,0.045,4,10,aic,ude_sir_h2,tv_sir,0,3.3057632787161424,0.4429431078038777
10,0.045,4,10,aicc,ude_sir_h2,tv_sir,0,2.4872304601833264,0.5317294280131073
10,0.045,4,10,bic,ude_sir_h2,sir,0,0.07199562951173277,0.6929908173975132
10,0.045,4,10,gic_pred,ude_sir_h2,tv_sir,0,2.1869256246868503,0.8241447823351421
10,0.045,4,10,gic_evid,ude_sir_h2,tv_sir,0,0.8447868343733802,0.884031133523999
10,0.045,4,10,gic_eff_logn,ude_sir_h2,tv_sir,0,1.0781016897207536,1.0166170112932127
10,0.045,4,11,aic,ude_sir_h2,tv_sir,0,9.993114191229921,0.041461804345791685
10,0.045,4,11,aicc,ude_sir_h2,tv_sir,0,18.103747832862297,0.0022660210427811033
10,0.045,4,11,bic,ude_sir_h2,tv_sir,0,15.544521743167238,0.003912036765521312
10,0.045,4,11,gic_pred,ude_sir_h2,ude_sir_h2,1,1.2901365086874534,0.8957988379444448
10,0.045,4,11,gic_evid,ude_sir_h2,tv_sir,0,11.370154027505606,0.025222290809525122
10,0.045,4,11,gic_eff_logn,ude_sir_h2,tv_sir,0,1.0039945287565786,0.8970199648696774
10,0.045,4,12,aic,ude_sir_h2,tv_sir,0,13.998141793653815,0.008085694170127005
10,0.045,4,12,aicc,ude_sir_h2,tv_sir,0,18.167317278522603,0.001320349634974212
10,0.045,4,12,bic,ude_sir_h2,tv_sir,0,15.608091188827544,0.003625754604819986
10,0.045,4,12,gic_pred,ude_sir_h2,tv_sir,0,0.343907604536156,0.6955061999635569
10,0.045,4,12,gic_evid,ude_sir_h2,tv_sir,0,10.471402892154487,0.0355164324426712
10,0.045,4,12,gic_eff_logn,ude_sir_h2,tv_sir,0,0.6358859915032582,0.6875027328129972
10,0.045,4,13,aic,ude_sir_h2,tv_sir,0,11.67829392541401,0.02373573741014991
10,0.045,4,13,aicc,ude_sir_h2,tv_sir,0,10.859761106881194,0.028163457990342727
10,0.045,4,13,bic,ude_sir_h2,tv_sir,0,8.300535017186135,0.08004885637650265
10,0.045,4,13,gic_pred,ude_sir_h2,tv_sir,0,1.9032910970293244,0.6022972921649812
10,0.045,4,13,gic_evid,ude_sir_h2,tv_sir,0,8.565777990596388,0.14200246214563778
10,0.045,4,13,gic_eff_logn,ude_sir_h2,tv_sir,0,2.3084515979303575,0.5881029002481423
10,0.045,4,14,aic,ude_sir_h2,tv_sir,0,16.312367115147424,0.0026525038190618067
10,0.045,4,14,aicc,ude_sir_h2,tv_sir,0,24.598081400861716,8.826786017894397e-05
10,0.045,4,14,bic,ude_sir_h2,tv_sir,0,23.72956395091478,0.00010220382118044376
10,0.045,4,14,gic_pred,ude_sir_h2,tv_sir,0,4.392490467367736,0.3366379896120002
10,0.045,4,14,gic_evid,ude_sir_h2,tv_sir,0,13.766072636700073,0.008175526602390536
10,0.045,4,14,gic_eff_logn,ude_sir_h2,tv_sir,0,6.1490292631615375,0.18451319984064296
10,0.045,4,15,aic,ude_sir_h2,tv_sir,0,14.159954465297574,0.007129876268806682
10,0.045,4,15,aicc,ude_sir_h2,tv_sir,0,20.064431755202946,0.0006483119432266833
10,0.045,4,15,bic,ude_sir_h2,tv_sir,0,17.505205665507887,0.001573062329500984
10,0.045,4,15,gic_pred,ude_sir_h2,tv_sir,0,0.6147132394360284,0.6816213035342273
10,0.045,4,15,gic_evid,ude_sir_h2,tv_sir,0,8.335883224914596,0.08009888937559166
10,0.045,4,15,gic_eff_logn,ude_sir_h2,tv_sir,0,0.9987296145462636,0.6634929744175319
10,0.045,4,16,aic,ude_sir_h2,tv_sir,0,8.023222902218862,0.09082371743514556
10,0.045,4,16,aicc,ude_sir_h2,tv_sir,0,7.204690083686046,0.12252259168482865
10,0.045,4,16,bic,ude_sir_h2,tv_sir,0,4.645463993990987,0.3008233035215543
10,0.045,4,16,gic_pred,ude_sir_h2,tv_sir,0,4.4515345982636205,0.3811181890668317
10,0.045,4,16,gic_evid,ude_sir_h2,tv_sir,0,5.052951581823379,0.3240809482238076
10,0.045,4,16,gic_eff_logn,ude_sir_h2,tv_sir,0,5.304076717133611,0.43206994973487933
10,0.045,4,17,aic,ude_sir_h2,tv_sir,0,15.91888356080463,0.004201332189183354
10,0.045,4,17,aicc,ude_sir_h2,tv_sir,0,17.491685478016436,0.001623194145699283
10,0.045,4,17,bic,ude_sir_h2,tv_sir,0,14.932459388321377,0.004854827270971453
10,0.045,4,17,gic_pred,ude_sir_h2,tv_sir,0,3.6963712257242918,0.3984856030881227
10,0.045,4,17,gic_evid,ude_sir_h2,tv_sir,0,11.636538269737045,0.025267850313731542
10,0.045,4,17,gic_eff_logn,ude_sir_h2,tv_sir,0,5.1973524243361595,0.2543390958086278
10,0.045,4,18,aic,ude_sir_h2,tv_sir,0,14.692978851926568,0.006421701078326778
10,0.045,4,18,aicc,ude_sir_h2,tv_sir,0,17.55288982667504,0.0016363747779039148
10,0.045,4,18,bic,ude_sir_h2,tv_sir,0,14.993663736979983,0.00473680450044674
10,0.045,4,18,gic_pred,ude_sir_h2,tv_sir,0,1.2327897086049973,0.6483174955924185
10,0.045,4,18,gic_evid,ude_sir_h2,tv_sir,0,9.732061513361884,0.048302071266290214
10,0.045,4,18,gic_eff_logn,ude_sir_h2,tv_sir,0,1.6886274410809676,0.6133037387845037
10,0.045,4,19,aic,ude_sir_h2,tv_sir,0,11.251447382181297,0.029804391893496675
10,0.045,4,19,aicc,ude_sir_h2,tv_sir,0,10.432914563648481,0.03369281869090801
10,0.045,4,19,bic,ude_sir_h2,tv_sir,0,7.873688473953422,0.09468301245353998
10,0.045,4,19,gic_pred,ude_sir_h2,tv_sir,0,1.1038676006548656,0.9416629197476923
10,0.045,4,19,gic_evid,ude_sir_h2,tv_sir,0,7.01022069383022,0.20038112055804552
10,0.045,4,19,gic_eff_logn,ude_sir_h2,tv_sir,0,1.438764697577085,0.7678648195513662
20,0.005,1,0,aic,ude_sir_h2,ude_sir_h2,1,2.2787308056793734,0.6326218097671772
20,0.005,1,0,aicc,ude_sir_h2,tv_sir,0,28.05460252765397,1.2159091273408277e-05
20,0.005,1,0,bic,ude_sir_h2,tv_sir,0,4.691395109198567,0.30038522336589846
20,0.005,1,0,gic_pred,ude_sir_h2,ude_sir_h2,1,3.9757281546706054,0.37122521369941835
20,0.005,1,0,gic_evid,ude_sir_h2,ude_sir_h2,1,10.7617738570884,0.029252780906279398
20,0.005,1,0,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,5.213031393895591,0.25461444289451546
20,0.005,1,1,aic,ude_sir_h2,tv_sir,0,5.5900118253900075,0.33829591059213804
20,0.005,1,1,aicc,ude_sir_h2,tv_sir,0,35.92334515872335,3.0006915093825395e-07
20,0.005,1,1,bic,ude_sir_h2,tv_sir,0,12.560137740267947,0.015529663008430953
20,0.005,1,1,gic_pred,ude_sir_h2,neural_ode_h2,0,2.248390584398436,0.5834017145224998
20,0.005,1,1,gic_evid,ude_sir_h2,ude_sir_h2,1,5.345966196453702,0.23940966788348733
20,0.005,1,1,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,1.1100324826501549,0.6950922613819186
20,0.005,1,2,aic,ude_sir_h2,tv_sir,0,1.7977044831653473,0.6576742390921011
20,0.005,1,2,aicc,ude_sir_h2,tv_sir,0,32.13103781649869,1.7986772561727728e-06
20,0.005,1,2,bic,ude_sir_h2,tv_sir,0,8.767830398043287,0.067544386423115
20,0.005,1,2,gic_pred,ude_sir_h2,ude_sir_h2,1,2.8471199655603527,0.5099119503791782
20,0.005,1,2,gic_evid,ude_sir_h2,ude_sir_h2,1,6.886705885367988,0.13809034289069608
20,0.005,1,2,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,4.058687538860283,0.38274845544469266
20,0.005,1,3,aic,ude_sir_h2,ude_sir_h2,1,0.728147503632897,0.9053028834914001
20,0.005,1,3,aicc,ude_sir_h2,tv_sir,0,29.605185829700446,5.889030112788696e-06
20,0.005,1,3,bic,ude_sir_h2,tv_sir,0,6.241978411245043,0.1856247359545521
20,0.005,1,3,gic_pred,ude_sir_h2,ude_sir_h2,1,0.3111544941370141,0.6942039600601992
20,0.005,1,3,gic_evid,ude_sir_h2,ude_sir_h2,1,9.51012893611761,0.04915555524806458
20,0.005,1,3,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.5759294799194947,0.6272497888377015
20,0.005,1,4,aic,ude_sir_h2,tv_sir,0,5.988600047613147,0.19402261829356826
20,0.005,1,4,aicc,ude_sir_h2,tv_sir,0,36.32193338094649,2.4843328987161964e-07
20,0.005,1,4,bic,ude_sir_h2,tv_sir,0,12.958725962491087,0.011489748935778723
20,0.005,1,4,gic_pred,ude_sir_h2,ude_sir_h2,1,7.079115223044596,0.22821149392848636
20,0.005,1,4,gic_evid,ude_sir_h2,ude_sir_h2,1,4.915733990318472,0.2759889129735879
20,0.005,1,4,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,7.413837846624318,0.18650077411804228
20,0.005,1,5,aic,ude_sir_h2,tv_sir,0,2.7824453231042128,0.7201000723062753
20,0.005,1,5,aicc,ude_sir_h2,tv_sir,0,33.115778656437556,1.1310252818473476e-06
20,0.005,1,5,bic,ude_sir_h2,tv_sir,0,9.752571237982153,0.04990098772590443
20,0.005,1,5,gic_pred,ude_sir_h2,neural_ode_h2,0,1.4819036176117208,0.6408597212817404
20,0.005,1,5,gic_evid,ude_sir_h2,ude_sir_h2,1,6.846203838797493,0.14020163903859764
20,0.005,1,5,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,0.18627889580938017,0.7114604430314242
20,0.005,1,6,aic,ude_sir_h2,tv_sir,0,7.248251142498589,0.21573281474616274
20,0.005,1,6,aicc,ude_sir_h2,tv_sir,0,37.58158447583193,1.366865549375088e-07
20,0.005,1,6,bic,ude_sir_h2,tv_sir,0,14.218377057376529,0.008035787645477313
20,0.005,1,6,gic_pred,ude_sir_h2,neural_ode_h2,0,2.4811915089433683,0.5822075477873727
20,0.005,1,6,gic_evid,ude_sir_h2,ude_sir_h2,1,3.710601966991277,0.39625231611323863
20,0.005,1,6,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,0.974665164743385,0.7448600436552365
20,0.005,1,7,aic,ude_sir_h2,ude_sir_h2,1,6.905100158454843,0.24923438756129362
20,0.005,1,7,aicc,ude_sir_h2,tv_sir,0,23.036122968066366,0.00012453814353109846
20,0.005,1,7,bic,ude_sir_h2,ude_sir_h2,1,0.32708445038903733,0.712312775759295
20,0.005,1,7,gic_pred,ude_sir_h2,ude_sir_h2,1,3.010004297331676,0.47432738250218326
20,0.005,1,7,gic_evid,ude_sir_h2,ude_sir_h2,1,13.305685010841259,0.009866022043162906
20,0.005,1,7,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,4.057964789240145,0.35984233282452893
20,0.005,1,8,aic,ude_sir_h2,tv_sir,0,5.390431305328661,0.2728775278843926
20,0.005,1,8,aicc,ude_sir_h2,tv_sir,0,35.723764638662004,3.2981324750391995e-07
20,0.005,1,8,bic,ude_sir_h2,tv_sir,0,12.360557220206601,0.015348106901263498
20,0.005,1,8,gic_pred,ude_sir_h2,ude_sir_h2,1,1.4148878048320341,0.6919980165940274
20,0.005,1,8,gic_evid,ude_sir_h2,ude_sir_h2,1,4.822235786393463,0.28442089175883056
20,0.005,1,8,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.82667037847753,0.5713260026000531
20,0.005,1,9,aic,ude_sir_h2,tv_sir,0,9.88245683713086,0.04978264320553426
20,0.005,1,9,aicc,ude_sir_h2,tv_sir,0,40.2157901704642,3.905683514055476e-08
20,0.005,1,9,bic,ude_sir_h2,tv_sir,0,16.8525827520088,0.0021504315563870497
20,0.005,1,9,gic_pred,ude_sir_h2,ude_sir_h2,1,1.1004843956018533,0.8949089328760711
20,0.005,1,9,gic_evid,ude_sir_h2,ude_sir_h2,1,1.1067117220669331,0.6562895398532588
20,0.005,1,9,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,2.646938778446895,0.8101831102339362
20,0.005,1,10,aic,ude_sir_h2,tv_sir,0,4.262717476063557,0.46505506638946686
20,0.005,1,10,aicc,ude_sir_h2,tv_sir,0,34.5960508093969,5.622988977388161e-07
20,0.005,1,10,bic,ude_sir_h2,tv_sir,0,11.232843390941497,0.026246877839853598
