seed,scenario,criterion,model,score,weight,selected
16,redundant_parameterization,gic_eff,Duplicate-UDE,17.416039829137716,0.65699146047428,1
16,redundant_parameterization,gic_eff,TV-SIR,22.068733189840238,0.06415643131054244,0
16,redundant_parameterization,gic_aic,SIR,18.469424880899286,0.11188016305499211,0
16,redundant_parameterization,gic_aic,Redundant-SIR,18.428529548235904,0.1141914004759118,0
16,redundant_parameterization,gic_aic,Duplicate-UDE,14.994825005018221,0.6357009597427734,1
16,redundant_parameterization,gic_aic,TV-SIR,18.04648011210118,0.13822747672632255,0
16,redundant_parameterization,cv,SIR,1.8752435221060384,0.24213676092036407,0
16,redundant_parameterization,cv,Redundant-SIR,1.875243522106032,0.24213676092036485,0
16,redundant_parameterization,cv,Duplicate-UDE,1.7498770915631046,0.25780046895631253,0
16,redundant_parameterization,cv,TV-SIR,1.748903395199297,0.2579260092029586,1
17,redundant_parameterization,aic,SIR,18.777891985154195,0.4410196736573441,0
17,redundant_parameterization,aic,Redundant-SIR,26.77789198515419,0.008077557085535324,0
17,redundant_parameterization,aic,Duplicate-UDE,32.840851623044585,0.0003896952198178998,0
17,redundant_parameterization,aic,TV-SIR,18.334369546458994,0.5505130740373027,1
17,redundant_parameterization,bic,SIR,20.86693686060104,0.6937226252620099,1
17,redundant_parameterization,bic,Redundant-SIR,33.04502661149473,0.0015730671774648792,0
17,redundant_parameterization,bic,Duplicate-UDE,43.28607600027881,9.395754274763956e-06,0
17,redundant_parameterization,bic,TV-SIR,22.512459297352688,0.3046949118062506,0
17,redundant_parameterization,gic_eff,SIR,20.83549324836396,0.2396850462803368,0
17,redundant_parameterization,gic_eff,Redundant-SIR,20.773239869418052,0.24726297436821232,0
17,redundant_parameterization,gic_eff,Duplicate-UDE,19.898089067025897,0.38299726379495946,1
17,redundant_parameterization,gic_eff,TV-SIR,22.058234255453605,0.13005471555649153,0
17,redundant_parameterization,gic_aic,SIR,18.757236126719732,0.1868561186997173,0
17,redundant_parameterization,gic_aic,Redundant-SIR,18.716340794056354,0.19071622081321066,0
17,redundant_parameterization,gic_aic,Duplicate-UDE,17.4768742429064,0.3544331823092262,1
17,redundant_parameterization,gic_aic,TV-SIR,18.035981177714547,0.2679944781778459,0
17,redundant_parameterization,cv,SIR,1.26904527942574,0.23266513736148692,0
17,redundant_parameterization,cv,Redundant-SIR,1.26904527942574,0.23266513736148692,0
17,redundant_parameterization,cv,Duplicate-UDE,1.0527205961031856,0.2592421540936113,0
17,redundant_parameterization,cv,TV-SIR,0.9315963726550687,0.2754275711834149,1
18,redundant_parameterization,aic,SIR,22.737101691272212,0.8228126144307215,1
18,redundant_parameterization,aic,Redundant-SIR,30.737101691272215,0.015070338719008338,0
18,redundant_parameterization,aic,Duplicate-UDE,38.33888320905549,0.00033683493689226065,0
18,redundant_parameterization,aic,TV-SIR,25.990081273848613,0.16178021191337774,0
18,redundant_parameterization,bic,SIR,24.826146566719057,0.9333094318247157,1
18,redundant_parameterization,bic,Redundant-SIR,37.00423631761275,0.002116347917969875,0
18,redundant_parameterization,bic,Duplicate-UDE,48.78410758628972,5.856262301653147e-06,0
18,redundant_parameterization,bic,TV-SIR,30.168171024742307,0.06456836399501278,0
18,redundant_parameterization,gic_eff,SIR,24.794702954481977,0.34997134902259114,0
18,redundant_parameterization,gic_eff,Redundant-SIR,24.73244957553608,0.36103610986965573,1
18,redundant_parameterization,gic_eff,Duplicate-UDE,25.3961206530368,0.25908143727753435,0
18,redundant_parameterization,gic_eff,TV-SIR,29.713945982843224,0.029911103830218756,0
18,redundant_parameterization,gic_aic,SIR,22.71644583283775,0.31996530439738313,0
18,redundant_parameterization,gic_aic,Redundant-SIR,22.675550500174378,0.32657519630963844,1
18,redundant_parameterization,gic_aic,Duplicate-UDE,22.974905828917304,0.2811764949629328,0
18,redundant_parameterization,gic_aic,TV-SIR,25.691692905104166,0.07228300433004564,0
18,redundant_parameterization,cv,SIR,1.3516836749998518,0.24898637438698049,0
18,redundant_parameterization,cv,Redundant-SIR,1.3516836749998513,0.24898637438698054,0
18,redundant_parameterization,cv,Duplicate-UDE,1.314750369508845,0.25362703616788984,1
18,redundant_parameterization,cv,TV-SIR,1.356397590594885,0.24840021505814913,0
19,redundant_parameterization,aic,SIR,19.247943241830242,0.6748208120620557,1
19,redundant_parameterization,aic,Redundant-SIR,27.247943241830246,0.012359774308330945,0
19,redundant_parameterization,aic,Duplicate-UDE,35.118299425124754,0.00024153741275976758,0
19,redundant_parameterization,aic,TV-SIR,20.78713034181985,0.3125778762168535,0
19,redundant_parameterization,bic,SIR,21.336988117277087,0.8581812692183199,1
19,redundant_parameterization,bic,Redundant-SIR,33.515077868170785,0.0019459892726038947,0
19,redundant_parameterization,bic,Duplicate-UDE,45.56352380235898,4.708186410839761e-06,0
19,redundant_parameterization,bic,TV-SIR,24.965220092713544,0.1398680333226655,0
19,redundant_parameterization,gic_eff,SIR,21.305544505040004,0.3471944499454134,0
19,redundant_parameterization,gic_eff,Redundant-SIR,21.243291126094107,0.35817141582220047,1
19,redundant_parameterization,gic_eff,Duplicate-UDE,22.17553686910606,0.22472755805601566,0
19,redundant_parameterization,gic_eff,TV-SIR,24.51099505081446,0.06990657617637043,0
19,redundant_parameterization,gic_aic,SIR,19.227287383395776,0.30109535035531526,0
19,redundant_parameterization,gic_aic,Redundant-SIR,19.186392050732408,0.3073154238875984,1
19,redundant_parameterization,gic_aic,Duplicate-UDE,19.754322044986566,0.23134489810067874,0
19,redundant_parameterization,gic_aic,TV-SIR,20.488741973075403,0.16024432765640756,0
19,redundant_parameterization,cv,SIR,1.6810595042363898,0.25075808551636275,1
19,redundant_parameterization,cv,Redundant-SIR,1.6810595042363794,0.250758085516364,1
19,redundant_parameterization,cv,Duplicate-UDE,1.7028518517314177,0.24804061375650305,0
19,redundant_parameterization,cv,TV-SIR,1.6835724294547352,0.25044321521077034,0
20,redundant_parameterization,aic,SIR,17.812727132178658,0.7233847871847703,1
20,redundant_parameterization,aic,Redundant-SIR,25.81272713217865,0.013249254539680124,0
20,redundant_parameterization,aic,Duplicate-UDE,32.7315695764309,0.00041666200207655674,0
20,redundant_parameterization,aic,TV-SIR,19.836687264051818,0.2629492962734731,0
20,redundant_parameterization,bic,SIR,19.901772007625503,0.8848172176643322,1
20,redundant_parameterization,bic,Redundant-SIR,32.07986175851919,0.0020063882486719567,0
20,redundant_parameterization,bic,Duplicate-UDE,43.17679395366513,7.811721764264922e-06,0
20,redundant_parameterization,bic,TV-SIR,24.01477701494551,0.11316858236523161,0
20,redundant_parameterization,gic_eff,SIR,19.870328395388423,0.3094799922940975,0
20,redundant_parameterization,gic_eff,Redundant-SIR,19.808075016442515,0.3192645706924427,0
20,redundant_parameterization,gic_eff,Duplicate-UDE,19.788807020412214,0.32235522872483996,1
20,redundant_parameterization,gic_eff,TV-SIR,23.56055197304643,0.04890020828861985,0
20,redundant_parameterization,gic_aic,SIR,17.792071273744195,0.27212726524082176,0
20,redundant_parameterization,gic_aic,Redundant-SIR,17.751175941080817,0.2777489116659161,0
20,redundant_parameterization,gic_aic,Duplicate-UDE,17.367592196292716,0.33647013137380194,1
20,redundant_parameterization,gic_aic,TV-SIR,19.53829889530737,0.11365369171946008,0
20,redundant_parameterization,cv,SIR,0.2376969470310638,0.2499808148001817,0
20,redundant_parameterization,cv,Redundant-SIR,0.23769694703106806,0.24998081480018117,0
20,redundant_parameterization,cv,Duplicate-UDE,0.25050927767278036,0.2483845149132204,0
20,redundant_parameterization,cv,TV-SIR,0.22435618740114366,0.25165385548641683,1
21,redundant_parameterization,aic,SIR,21.83936291583605,0.7403103847737744,1
21,redundant_parameterization,aic,Redundant-SIR,29.839362915836052,0.013559257673096283,0
21,redundant_parameterization,aic,Duplicate-UDE,37.791948990556115,0.00025430435017840804,0
21,redundant_parameterization,aic,TV-SIR,24.043846869740786,0.24587605320295064,0
21,redundant_parameterization,bic,SIR,23.928407791282893,0.8935476465272085,1
21,redundant_parameterization,bic,Redundant-SIR,36.10649754217659,0.002026185139517474,0
21,redundant_parameterization,bic,Duplicate-UDE,48.23717336779035,4.704747708595636e-06,0
21,redundant_parameterization,bic,TV-SIR,28.22193662063448,0.10442146358556532,0
21,redundant_parameterization,gic_eff,SIR,23.896964179045813,0.3575027929245404,0
21,redundant_parameterization,gic_eff,Redundant-SIR,23.834710800099913,0.36880566933689657,1
21,redundant_parameterization,gic_eff,Duplicate-UDE,24.849186434537426,0.22207874956334492,0
21,redundant_parameterization,gic_eff,TV-SIR,27.767711578735398,0.051612788175218,0
21,redundant_parameterization,gic_aic,SIR,21.818707057401586,0.31850631655547834,0
21,redundant_parameterization,gic_aic,Redundant-SIR,21.777811724738214,0.3250860684750414,1
21,redundant_parameterization,gic_aic,Duplicate-UDE,22.42797161041793,0.23486480025154854,0
21,redundant_parameterization,gic_aic,TV-SIR,23.74545850099634,0.12154281471793174,0
21,redundant_parameterization,cv,SIR,0.8685627037449917,0.2493523949182201,0
21,redundant_parameterization,cv,Redundant-SIR,0.8685627037449871,0.24935239491822064,0
21,redundant_parameterization,cv,Duplicate-UDE,0.8722787068726631,0.24888952791548127,0
21,redundant_parameterization,cv,TV-SIR,0.8442216903620827,0.25240568224807797,1
22,redundant_parameterization,aic,SIR,15.088777889680435,0.7095010570767408,1
22,redundant_parameterization,aic,Redundant-SIR,23.088777889680443,0.012994965152592707,0
22,redundant_parameterization,aic,Duplicate-UDE,30.84906410879654,0.00026831835194011895,0
22,redundant_parameterization,aic,TV-SIR,16.968166061610127,0.27723565941872647,0
22,redundant_parameterization,bic,SIR,17.17782276512728,0.8773764148650085,1
22,redundant_parameterization,bic,Redundant-SIR,29.35591251602098,0.0019895156799660005,0
22,redundant_parameterization,bic,Duplicate-UDE,41.29428848603077,5.085831448639634e-06,0
22,redundant_parameterization,bic,TV-SIR,21.146255812503817,0.12062898362357692,0
22,redundant_parameterization,gic_eff,SIR,17.146379152890198,0.3465776270790801,0
22,redundant_parameterization,gic_eff,Redundant-SIR,17.084125773944304,0.3575350913666077,1
22,redundant_parameterization,gic_eff,Duplicate-UDE,17.906301552777855,0.23702026067679402,0
22,redundant_parameterization,gic_eff,TV-SIR,20.692030770604738,0.058867020877518154,0
22,redundant_parameterization,gic_aic,SIR,15.06812203124597,0.30474512546921834,0
22,redundant_parameterization,gic_aic,Redundant-SIR,15.027226698582606,0.3110405966107898,1
22,redundant_parameterization,gic_aic,Duplicate-UDE,15.485086728658356,0.24739677501109036,0
22,redundant_parameterization,gic_aic,TV-SIR,16.66977769286568,0.13681750290890138,0
22,redundant_parameterization,cv,SIR,0.9456290931224492,0.25826571111195473,1
22,redundant_parameterization,cv,Redundant-SIR,0.9456290931224416,0.2582657111119558,1
22,redundant_parameterization,cv,Duplicate-UDE,1.0643297709912618,0.24338355243412715,0
22,redundant_parameterization,cv,TV-SIR,1.0916207133645406,0.24008502534196233,0
23,redundant_parameterization,aic,SIR,16.99544292822611,0.8304651236139958,1
23,redundant_parameterization,aic,Redundant-SIR,24.995442928226105,0.015210499313801994,0
23,redundant_parameterization,aic,Duplicate-UDE,32.78008159696452,0.00031026348197567836,0
23,redundant_parameterization,aic,TV-SIR,20.365326305872376,0.15401411359022651,0
23,redundant_parameterization,bic,SIR,19.08448780367296,0.9367439757469257,1
23,redundant_parameterization,bic,Redundant-SIR,31.262577554566647,0.002124135999426141,0
23,redundant_parameterization,bic,Duplicate-UDE,43.22530597419875,5.3642480099416705e-06,0
23,redundant_parameterization,bic,TV-SIR,24.54341605676607,0.06112652400563841,0
23,redundant_parameterization,gic_eff,SIR,19.053044191435877,0.3587003570124281,0
23,redundant_parameterization,gic_eff,Redundant-SIR,18.99079081248997,0.37004109583914746,1
23,redundant_parameterization,gic_eff,Duplicate-UDE,19.837319040945832,0.24234200083387009,0
23,redundant_parameterization,gic_eff,TV-SIR,24.089191014866987,0.02891654631455442,0
23,redundant_parameterization,gic_aic,SIR,16.97478706979165,0.3294099295114428,0
23,redundant_parameterization,gic_aic,Redundant-SIR,16.93389173712827,0.33621492992545793,1
23,redundant_parameterization,gic_aic,Duplicate-UDE,17.416104216826337,0.26418361902990206,0
23,redundant_parameterization,gic_aic,TV-SIR,20.06693793712793,0.07019152153319713,0
23,redundant_parameterization,cv,SIR,1.0107227791893996,0.24872674533392536,0
23,redundant_parameterization,cv,Redundant-SIR,1.0107227791894018,0.2487267453339251,0
23,redundant_parameterization,cv,Duplicate-UDE,1.0073277438291983,0.249149321945805,0
23,redundant_parameterization,cv,TV-SIR,0.9735162136889921,0.2533971873863446,1
24,redundant_parameterization,aic,SIR,19.962277550698026,0.8147452937506342,1
24,redundant_parameterization,aic,Redundant-SIR,27.96227755069802,0.014922580586632322,0
24,redundant_parameterization,aic,Duplicate-UDE,35.377145004755505,0.00036620639431174493,0
24,redundant_parameterization,aic,TV-SIR,23.09683274935636,0.16996591926842175,0
24,redundant_parameterization,bic,SIR,22.05132242614487,0.9296473031884457,1
24,redundant_parameterization,bic,Redundant-SIR,34.22941217703856,0.0021080437714023725,0
24,redundant_parameterization,bic,Duplicate-UDE,45.82236938198974,6.404731866972926e-06,0
24,redundant_parameterization,bic,TV-SIR,27.27492250025005,0.06823824830828511,0
24,redundant_parameterization,gic_eff,SIR,22.01987881390779,0.3407025057368127,0
24,redundant_parameterization,gic_eff,Redundant-SIR,21.957625434961884,0.35147422106866055,1
24,redundant_parameterization,gic_eff,Duplicate-UDE,22.43438244873682,0.2769280878679182,0
24,redundant_parameterization,gic_eff,TV-SIR,26.82069745835097,0.030895185326608506,0
24,redundant_parameterization,gic_aic,SIR,19.941621692263563,0.310057629516104,0
24,redundant_parameterization,gic_aic,Redundant-SIR,19.900726359600185,0.3164628471740991,1
24,redundant_parameterization,gic_aic,Duplicate-UDE,20.01316762461732,0.2991619949150613,0
24,redundant_parameterization,gic_aic,TV-SIR,22.79844438061191,0.0743175283947356,0
24,redundant_parameterization,cv,SIR,0.2581877487729743,0.2487210733859641,0
24,redundant_parameterization,cv,Redundant-SIR,0.2581877487729742,0.24872107338596414,0
24,redundant_parameterization,cv,Duplicate-UDE,0.23690779334402334,0.25138158887717355,1
24,redundant_parameterization,cv,TV-SIR,0.23854202937381228,0.2511762643508982,0
25,redundant_parameterization,aic,SIR,17.515331553746478,0.6399473269503345,1
25,redundant_parameterization,aic,Redundant-SIR,25.515331553746474,0.011721044148233056,0
25,redundant_parameterization,aic,Duplicate-UDE,30.904002760468323,0.0007921933944738489,0
25,redundant_parameterization,aic,TV-SIR,18.736347012321083,0.3475394355069586,0
25,redundant_parameterization,bic,SIR,19.604376429193323,0.8379610857804907,1
25,redundant_parameterization,bic,Redundant-SIR,31.782466180087013,0.0019001385165090506,0
25,redundant_parameterization,bic,Duplicate-UDE,41.349227137702556,1.5899721400876967e-05,0
25,redundant_parameterization,bic,TV-SIR,22.914436763214773,0.16012287598159952,0
25,redundant_parameterization,gic_eff,SIR,19.57293281695624,0.22191285304739544,0
25,redundant_parameterization,gic_eff,Redundant-SIR,19.510679438010335,0.2289288920880684,0
25,redundant_parameterization,gic_eff,Duplicate-UDE,17.961240204449634,0.4967719448052469,1
25,redundant_parameterization,gic_eff,TV-SIR,22.460211721315694,0.05238631005928924,0
25,redundant_parameterization,gic_aic,SIR,17.49467569531201,0.18860899372598988,0
25,redundant_parameterization,gic_aic,Redundant-SIR,17.453780362648637,0.19250530699831836,0
25,redundant_parameterization,gic_aic,Duplicate-UDE,15.540025380330139,0.5011979903461954,1
25,redundant_parameterization,gic_aic,TV-SIR,18.437958643576636,0.11768770892949648,0
25,redundant_parameterization,cv,SIR,1.2383113630410876,0.24807341810104983,0
25,redundant_parameterization,cv,Redundant-SIR,1.238311363041099,0.24807341810104844,0
25,redundant_parameterization,cv,Duplicate-UDE,1.2085497237273943,0.2517925571865883,0
25,redundant_parameterization,cv,TV-SIR,1.2064217271659143,0.2520606066113134,1
26,redundant_parameterization,aic,SIR,18.6039812341738,0.8537946997465274,1
26,redundant_parameterization,aic,Redundant-SIR,26.60398123417381,0.015637795405672564,0
26,redundant_parameterization,aic,Duplicate-UDE,34.59879836916099,0.00028715940450119723,0
26,redundant_parameterization,aic,TV-SIR,22.363985503204454,0.1302803454432987,0
26,redundant_parameterization,bic,SIR,20.69302610962065,0.9470029312199374,1
26,redundant_parameterization,bic,Redundant-SIR,32.871115860514344,0.002147398937006659,0
26,redundant_parameterization,bic,Duplicate-UDE,45.04402274639522,4.882020392520672e-06,0
26,redundant_parameterization,bic,TV-SIR,26.542075254098144,0.050844787822663495,0
26,redundant_parameterization,gic_eff,SIR,20.661582497383566,0.369527311846881,0
26,redundant_parameterization,gic_eff,Redundant-SIR,20.59932911843767,0.3812103577403905,1
26,redundant_parameterization,gic_eff,Duplicate-UDE,21.656035813142303,0.22475209515488154,0
26,redundant_parameterization,gic_eff,TV-SIR,26.087850212199065,0.024510235257846937,0
26,redundant_parameterization,gic_aic,SIR,18.58332537573934,0.3427044094039541,0
26,redundant_parameterization,gic_aic,Redundant-SIR,18.54243004307597,0.34978404920514916,1
26,redundant_parameterization,gic_aic,Duplicate-UDE,19.234820989022808,0.24742821234755802,0
26,redundant_parameterization,gic_aic,TV-SIR,22.065597134460006,0.06008332904333886,0
26,redundant_parameterization,cv,SIR,2.6170225769620568,0.24837602465997008,0
26,redundant_parameterization,cv,Redundant-SIR,2.617022576962045,0.2483760246599715,0
26,redundant_parameterization,cv,Duplicate-UDE,2.617597531012559,0.24830463252154852,0
26,redundant_parameterization,cv,TV-SIR,2.5648277521619853,0.2549433181585099,1
27,redundant_parameterization,aic,SIR,18.197155436720706,0.7920899092212823,1
27,redundant_parameterization,aic,Redundant-SIR,26.197155436720703,0.014507632744707271,0
27,redundant_parameterization,aic,Duplicate-UDE,33.768431645130285,0.0003292416836679543,0
27,redundant_parameterization,aic,TV-SIR,21.020366298362376,0.1930732163503426,0
27,redundant_parameterization,bic,SIR,20.28620031216755,0.9190835594494909,1
27,redundant_parameterization,bic,Redundant-SIR,32.46429006306124,0.002084089703967101,0
27,redundant_parameterization,bic,Duplicate-UDE,44.21365602236452,5.855635122639509e-06,0
27,redundant_parameterization,bic,TV-SIR,25.198456049256066,0.07882649521141946,0
27,redundant_parameterization,gic_eff,SIR,20.25475669993047,0.34611143945619494,0
27,redundant_parameterization,gic_eff,Redundant-SIR,20.192503320984564,0.3570541646670221,1
27,redundant_parameterization,gic_eff,Duplicate-UDE,20.825669089111596,0.2601620244700932,0
27,redundant_parameterization,gic_eff,TV-SIR,24.744231007356987,0.03667237140668973,0
27,redundant_parameterization,gic_aic,SIR,18.176499578286244,0.3131851168157515,0
27,redundant_parameterization,gic_aic,Redundant-SIR,18.135604245622865,0.3196549425819493,1
27,redundant_parameterization,gic_aic,Duplicate-UDE,18.4044542649921,0.2794482434313187,0
27,redundant_parameterization,gic_aic,TV-SIR,20.72197792961793,0.08771169717098043,0
27,redundant_parameterization,cv,SIR,0.5326838784865076,0.25376913890971003,1
27,redundant_parameterization,cv,Redundant-SIR,0.5326838784865151,0.2537691389097091,1
27,redundant_parameterization,cv,Duplicate-UDE,0.5649573116143873,0.2497070011709631,0
27,redundant_parameterization,cv,TV-SIR,0.621430672031995,0.24275472100961787,0
28,redundant_parameterization,aic,SIR,23.596087823959667,0.8278754108795386,1
28,redundant_parameterization,aic,Redundant-SIR,31.596087823959678,0.015163067070531984,0
28,redundant_parameterization,aic,Duplicate-UDE,39.32038938163951,0.00031876915004912796,0
28,redundant_parameterization,aic,TV-SIR,26.925877663541076,0.15664275289988036,0
28,redundant_parameterization,bic,SIR,25.685132699406513,0.93558579664778,1
28,redundant_parameterization,bic,Redundant-SIR,37.86322245030021,0.002121509742965478,0
28,redundant_parameterization,bic,Duplicate-UDE,49.76561375887374,5.521710043671902e-06,0
28,redundant_parameterization,bic,TV-SIR,31.10396741443477,0.06228717189921095,0
28,redundant_parameterization,gic_eff,SIR,25.653689087169433,0.35585069007158443,0
28,redundant_parameterization,gic_eff,Redundant-SIR,25.591435708223543,0.36710133328538175,1
28,redundant_parameterization,gic_eff,Duplicate-UDE,26.37762682562082,0.24778027455291193,0
28,redundant_parameterization,gic_eff,TV-SIR,30.649742372535687,0.02926770209012175,0
28,redundant_parameterization,gic_aic,SIR,23.575431965525205,0.326305850292769,0
28,redundant_parameterization,gic_aic,Redundant-SIR,23.53453663286184,0.3330467261662752,1
28,redundant_parameterization,gic_aic,Duplicate-UDE,23.956412001501324,0.26970940851076,0
28,redundant_parameterization,gic_aic,TV-SIR,26.62748929479663,0.07093801503019587,0
28,redundant_parameterization,cv,SIR,0.7649782570828564,0.2492283604353177,0
28,redundant_parameterization,cv,Redundant-SIR,0.7649782570828498,0.2492283604353185,0
28,redundant_parameterization,cv,Duplicate-UDE,0.7610246269125432,0.24972152610594436,0
28,redundant_parameterization,cv,TV-SIR,0.7442744138712727,0.2518217530234193,1
29,redundant_parameterization,aic,SIR,22.435193487780822,0.6143450117264396,1
29,redundant_parameterization,aic,Redundant-SIR,30.435193487780808,0.011252121387876714,0
29,redundant_parameterization,aic,Duplicate-UDE,36.78782294414239,0.00046965445843014005,0
29,redundant_parameterization,aic,TV-SIR,23.428152435010542,0.3739332124272534,0
29,redundant_parameterization,bic,SIR,24.524238363227667,0.822067102634158,1
29,redundant_parameterization,bic,Redundant-SIR,36.70232811412134,0.001864097738399466,0
29,redundant_parameterization,bic,Duplicate-UDE,47.23304732137662,9.632789244127826e-06,0
29,redundant_parameterization,bic,TV-SIR,27.606242185904236,0.17605916683819842,0
29,redundant_parameterization,gic_eff,SIR,24.492794750990587,0.27183811647501416,0
29,redundant_parameterization,gic_eff,Redundant-SIR,24.430541372044672,0.2804326021559526,0
29,redundant_parameterization,gic_eff,Duplicate-UDE,23.8450603881237,0.37580632234466976,1
29,redundant_parameterization,gic_eff,TV-SIR,27.152017144005153,0.07192295902436342,0
29,redundant_parameterization,gic_aic,SIR,22.41453762934636,0.22930164707251566,0
29,redundant_parameterization,gic_aic,Redundant-SIR,22.37364229668297,0.2340385953654147,0
29,redundant_parameterization,gic_aic,Duplicate-UDE,21.423845564004203,0.37629913750484745,1
29,redundant_parameterization,gic_aic,TV-SIR,23.129764066266095,0.16036062005722207,0
29,redundant_parameterization,cv,SIR,0.4546981983605767,0.2522732303843855,1
29,redundant_parameterization,cv,Redundant-SIR,0.4546981983605727,0.252273230384386,1
29,redundant_parameterization,cv,Duplicate-UDE,0.49802933643237257,0.24686637014278962,0
29,redundant_parameterization,cv,TV-SIR,0.4841365636191062,0.24858716908843895,0
30,redundant_parameterization,aic,SIR,25.911776426405964,0.5997854196885049,1
30,redundant_parameterization,aic,Redundant-SIR,33.91177642640595,0.010985453157742608,0
30,redundant_parameterization,aic,Duplicate-UDE,41.28603421047117,0.00027511751793989135,0
30,redundant_parameterization,aic,TV-SIR,26.777998122257255,0.3889540096358128,0
30,redundant_parameterization,bic,SIR,28.00082130185281,0.8127096844229447,1
30,redundant_parameterization,bic,Redundant-SIR,40.178911052746486,0.0018428791029998892,0
30,redundant_parameterization,bic,Duplicate-UDE,51.7312585877054,5.713950210089088e-06,0
30,redundant_parameterization,bic,TV-SIR,30.95608787315095,0.18544172252384533,0
30,redundant_parameterization,gic_eff,SIR,27.96937768961573,0.31816809351567105,0
30,redundant_parameterization,gic_eff,Redundant-SIR,27.907124310669808,0.3282273565774926,1
30,redundant_parameterization,gic_eff,Duplicate-UDE,28.34327165445248,0.26391652412920885,0
30,redundant_parameterization,gic_eff,TV-SIR,30.501862831251866,0.08968802577762759,0
30,redundant_parameterization,gic_aic,SIR,25.8911205679715,0.26663799330807914,0
30,redundant_parameterization,gic_aic,Redundant-SIR,25.85022523530811,0.27214624151888855,1
30,redundant_parameterization,gic_aic,Duplicate-UDE,25.922056830332984,0.26254533632882154,0
30,redundant_parameterization,gic_aic,TV-SIR,26.479609753512808,0.19867042884421077,0
30,redundant_parameterization,cv,SIR,2.325017073959532,0.26422326742027646,1
30,redundant_parameterization,cv,Redundant-SIR,2.3250170739595246,0.26422326742027746,1
30,redundant_parameterization,cv,Duplicate-UDE,2.510327542775737,0.24084154346568426,0
30,redundant_parameterization,cv,TV-SIR,2.596266305239737,0.2307119216937618,0
31,redundant_parameterization,aic,SIR,21.041975932634376,0.5888496271888446,1
31,redundant_parameterization,aic,Redundant-SIR,29.041975932634376,0.010785157131356624,0
31,redundant_parameterization,aic,Duplicate-UDE,34.12049570593033,0.0008512162775823999,0
31,redundant_parameterization,aic,TV-SIR,21.8178200171728,0.3995139994022164,0
31,redundant_parameterization,bic,SIR,23.13102080808122,0.8057924346338654,1
31,redundant_parameterization,bic,Redundant-SIR,35.309110558974915,0.0018271937293284914,0
31,redundant_parameterization,bic,Duplicate-UDE,44.565720083164564,1.7854075928874945e-05,0
31,redundant_parameterization,bic,TV-SIR,25.995909768066493,0.19236251756087713,0
31,redundant_parameterization,gic_eff,SIR,23.09957719584414,0.2024028847018236,0
31,redundant_parameterization,gic_eff,Redundant-SIR,23.037323816898237,0.20880209286625354,0
31,redundant_parameterization,gic_eff,Duplicate-UDE,21.177733149911642,0.5291025200284939,1
31,redundant_parameterization,gic_eff,TV-SIR,25.54168472616741,0.05969250240342894,0
31,redundant_parameterization,gic_aic,SIR,21.021320074199913,0.169396997671788,0
31,redundant_parameterization,gic_aic,Redundant-SIR,20.980424741536538,0.1728964266082472,0
31,redundant_parameterization,gic_aic,Duplicate-UDE,18.756518325792147,0.5256554357410617,1
31,redundant_parameterization,gic_aic,TV-SIR,21.519431648428352,0.1320511399789031,0
31,redundant_parameterization,cv,SIR,1.027925599898034,0.255228738890861,1
31,redundant_parameterization,cv,Redundant-SIR,1.027925599898039,0.2552287388908604,1
31,redundant_parameterization,cv,Duplicate-UDE,1.1100955137241737,0.24495516686844274,0
31,redundant_parameterization,cv,TV-SIR,1.1131008631769734,0.24458735534983583,0
32,redundant_parameterization,aic,SIR,27.732068622543412,0.455364111929916,0
32,redundant_parameterization,aic,Redundant-SIR,35.732068622543416,0.008340284636997458,0
32,redundant_parameterization,aic,Duplicate-UDE,41.10441505416247,0.0005683170264060896,0
32,redundant_parameterization,aic,TV-SIR,27.40701283724509,0.5357272864066804,1
32,redundant_parameterization,bic,SIR,29.821113497990257,0.7060934483989827,1
32,redundant_parameterization,bic,Redundant-SIR,41.99920324888396,0.0016011189306099306,0
32,redundant_parameterization,bic,Duplicate-UDE,51.549639431396706,1.3507429996862999e-05,0
32,redundant_parameterization,bic,TV-SIR,31.58510258813878,0.2922919252404107,0
32,redundant_parameterization,gic_eff,SIR,29.789669885753177,0.20833536791767168,0
32,redundant_parameterization,gic_eff,Redundant-SIR,29.72741650680728,0.21492213860170686,0
32,redundant_parameterization,gic_eff,Duplicate-UDE,28.161652498143788,0.4701998517573209,1
32,redundant_parameterization,gic_eff,TV-SIR,31.130877546239702,0.10654264172330062,0
32,redundant_parameterization,gic_aic,SIR,27.71141276410895,0.16524779589773075,0
32,redundant_parameterization,gic_aic,Redundant-SIR,27.670517431445578,0.16866150999301235,0
32,redundant_parameterization,gic_aic,Duplicate-UDE,25.740437674024292,0.44271830423514763,1
32,redundant_parameterization,gic_aic,TV-SIR,27.108624468500643,0.22337238987410915,0
32,redundant_parameterization,cv,SIR,1.0819964340499335,0.2698858689900199,1
32,redundant_parameterization,cv,Redundant-SIR,1.0819964340499384,0.2698858689900192,1
32,redundant_parameterization,cv,Duplicate-UDE,1.3869743841195894,0.23171546781541194,0
32,redundant_parameterization,cv,TV-SIR,1.4148103566075798,0.228512794204549,0
33,redundant_parameterization,aic,SIR,23.64683161035574,0.8515986588109004,1
33,redundant_parameterization,aic,Redundant-SIR,31.646831610355736,0.015597573512910825,0
